X,Y,Z,Vp,Vs,Vp/Vs
737300.0000,9548840.0000,2740.0000,4.6550,2.9110,1.5991
737300.0000,9548840.0000,2700.0000,4.5600,2.8800,1.5833
737300.0000,9548840.0000,2660.0000,4.8420,2.6800,1.8067
737300.0000,9548840.0000,2620.0000,4.9100,2.6220,1.8726
737300.0000,9548840.0000,2580.0000,4.9100,2.9120,1.6861
737300.0000,9548840.0000,2540.0000,4.9100,3.2490,1.5112
737340.0000,9548840.0000,3300.0000,3.0000,1.7400,1.7241
737340.0000,9548840.0000,3260.0000,3.0000,1.7400,1.7241
737340.0000,9548840.0000,3220.0000,3.0000,1.7400,1.7241
737340.0000,9548840.0000,3180.0000,3.0000,1.7400,1.7241
737340.0000,9548840.0000,3140.0000,3.0000,1.7400,1.7241
737340.0000,9548840.0000,3100.0000,6.2250,3.4510,1.8038
737340.0000,9548840.0000,3060.0000,4.5100,2.8400,1.5880
737340.0000,9548840.0000,3020.0000,6.0200,2.8400,2.1197
737340.0000,9548840.0000,2980.0000,5.0590,2.8400,1.7813
737340.0000,9548840.0000,2940.0000,4.9100,2.8400,1.7289
737340.0000,9548840.0000,2900.0000,4.9100,2.8400,1.7289
737340.0000,9548840.0000,2860.0000,4.5550,2.4000,1.8979
737340.0000,9548840.0000,2820.0000,4.8600,2.8720,1.6922
737340.0000,9548840.0000,2780.0000,4.8410,2.4780,1.9536
737340.0000,9548840.0000,2740.0000,5.3550,2.9360,1.8239
737340.0000,9548840.0000,2700.0000,5.0420,2.8330,1.7797
737340.0000,9548840.0000,2660.0000,4.8330,2.6890,1.7973
737340.0000,9548840.0000,2620.0000,4.9100,2.6860,1.8280
737340.0000,9548840.0000,2580.0000,4.9100,2.9500,1.6644
737340.0000,9548840.0000,2540.0000,4.9100,2.8400,1.7289
737380.0000,9548840.0000,3300.0000,3.0000,1.7400,1.7241
737380.0000,9548840.0000,3260.0000,3.0000,1.7400,1.7241
737380.0000,9548840.0000,3220.0000,3.0000,1.7400,1.7241
737380.0000,9548840.0000,3180.0000,3.0000,1.7400,1.7241
737380.0000,9548840.0000,3140.0000,3.0000,1.7400,1.7241
737380.0000,9548840.0000,3100.0000,6.2250,3.4510,1.8038
737380.0000,9548840.0000,3060.0000,3.7540,2.2400,1.6759
737380.0000,9548840.0000,3020.0000,6.2550,2.9390,2.1283
737380.0000,9548840.0000,2980.0000,4.9520,2.8590,1.7321
737380.0000,9548840.0000,2940.0000,4.8800,2.7970,1.7447
737380.0000,9548840.0000,2900.0000,4.9100,3.3580,1.4622
737380.0000,9548840.0000,2860.0000,5.2480,2.6690,1.9663
737380.0000,9548840.0000,2820.0000,4.8160,2.3880,2.0168
737380.0000,9548840.0000,2780.0000,5.0460,2.4410,2.0672
737380.0000,9548840.0000,2740.0000,5.4760,2.6460,2.0695
737380.0000,9548840.0000,2700.0000,5.6150,2.7950,2.0089
737380.0000,9548840.0000,2660.0000,5.3710,3.2160,1.6701
737380.0000,9548840.0000,2620.0000,4.9410,3.0180,1.6372
737380.0000,9548840.0000,2580.0000,4.9100,3.0290,1.6210
737380.0000,9548840.0000,2540.0000,5.2310,2.8400,1.8419
737420.0000,9548840.0000,3300.0000,3.0000,1.7400,1.7241
737420.0000,9548840.0000,3260.0000,3.0000,1.7400,1.7241
737420.0000,9548840.0000,3220.0000,3.0000,1.7400,1.7241
737420.0000,9548840.0000,3180.0000,3.0000,1.7400,1.7241
737420.0000,9548840.0000,3140.0000,3.0000,1.7400,1.7241
737420.0000,9548840.0000,3100.0000,6.2250,3.4510,1.8038
737420.0000,9548840.0000,3060.0000,4.9100,2.8400,1.7289
737420.0000,9548840.0000,3020.0000,4.8110,2.8400,1.6940
737420.0000,9548840.0000,2980.0000,4.7120,2.8400,1.6592
737420.0000,9548840.0000,2940.0000,4.2880,2.8400,1.5099
737420.0000,9548840.0000,2900.0000,5.8760,2.8040,2.0956
737420.0000,9548840.0000,2860.0000,4.3040,2.8160,1.5284
737420.0000,9548840.0000,2820.0000,4.1830,3.0440,1.3742
737420.0000,9548840.0000,2780.0000,4.9100,2.7530,1.7835
737420.0000,9548840.0000,2740.0000,5.5290,3.2250,1.7144
737420.0000,9548840.0000,2700.0000,5.2440,2.7360,1.9167
737420.0000,9548840.0000,2660.0000,5.0090,3.1400,1.5952
737420.0000,9548840.0000,2620.0000,5.1320,2.6460,1.9395
737420.0000,9548840.0000,2580.0000,4.9100,2.9020,1.6919
737420.0000,9548840.0000,2540.0000,4.9100,2.8400,1.7289
737460.0000,9548840.0000,3300.0000,3.0000,1.7400,1.7241
737460.0000,9548840.0000,3260.0000,3.0000,1.7400,1.7241
737460.0000,9548840.0000,3220.0000,3.0000,1.7400,1.7241
737460.0000,9548840.0000,3180.0000,3.0000,1.7400,1.7241
737460.0000,9548840.0000,3140.0000,3.0000,1.7400,1.7241
737460.0000,9548840.0000,3100.0000,6.2250,3.4510,1.8038
737460.0000,9548840.0000,3060.0000,6.2250,3.4510,1.8038
737460.0000,9548840.0000,3020.0000,5.8950,3.4510,1.7082
737460.0000,9548840.0000,2980.0000,4.7640,3.5550,1.3401
737460.0000,9548840.0000,2940.0000,5.8250,3.7560,1.5509
737460.0000,9548840.0000,2900.0000,4.9100,3.0670,1.6009
737460.0000,9548840.0000,2860.0000,4.8790,3.2170,1.5166
737460.0000,9548840.0000,2820.0000,5.1200,2.5970,1.9715
737460.0000,9548840.0000,2780.0000,5.0070,3.0520,1.6406
737460.0000,9548840.0000,2740.0000,4.3040,2.7690,1.5544
737460.0000,9548840.0000,2700.0000,5.0800,3.0070,1.6894
737460.0000,9548840.0000,2660.0000,5.3600,2.8970,1.8502
737460.0000,9548840.0000,2620.0000,5.7500,2.6080,2.2048
737460.0000,9548840.0000,2580.0000,4.9100,2.8290,1.7356
737460.0000,9548840.0000,2540.0000,4.9100,2.8400,1.7289
737500.0000,9548840.0000,3300.0000,3.0000,1.7400,1.7241
737500.0000,9548840.0000,3260.0000,3.0000,1.7400,1.7241
737500.0000,9548840.0000,3220.0000,3.0000,1.7400,1.7241
737500.0000,9548840.0000,3180.0000,3.0000,1.7400,1.7241
737500.0000,9548840.0000,3140.0000,3.0000,1.7400,1.7241
737500.0000,9548840.0000,3100.0000,6.2250,3.4510,1.8038
737500.0000,9548840.0000,3060.0000,6.2250,3.4510,1.8038
737500.0000,9548840.0000,3020.0000,6.2250,3.4510,1.8038
737500.0000,9548840.0000,2980.0000,6.2250,4.0510,1.5367
737500.0000,9548840.0000,2940.0000,8.0090,3.8850,2.0615
737500.0000,9548840.0000,2900.0000,7.2250,3.3190,2.1769
737500.0000,9548840.0000,2860.0000,5.1090,3.4140,1.4965
737500.0000,9548840.0000,2820.0000,6.6190,3.7560,1.7622
737500.0000,9548840.0000,2780.0000,5.3100,2.9740,1.7855
737500.0000,9548840.0000,2740.0000,4.9100,2.6500,1.8528
737500.0000,9548840.0000,2700.0000,5.7750,2.6970,2.1413
737500.0000,9548840.0000,2660.0000,5.3650,2.8500,1.8825
737500.0000,9548840.0000,2620.0000,5.4730,3.2420,1.6882
737500.0000,9548840.0000,2580.0000,4.9100,2.4350,2.0164
737500.0000,9548840.0000,2540.0000,4.9100,2.8400,1.7289
737540.0000,9548840.0000,3300.0000,3.0000,1.7400,1.7241
737540.0000,9548840.0000,3260.0000,3.0000,1.7400,1.7241
737540.0000,9548840.0000,3220.0000,3.0000,1.7400,1.7241
737540.0000,9548840.0000,3180.0000,3.0000,1.7400,1.7241
737540.0000,9548840.0000,3140.0000,3.0000,1.7400,1.7241
737540.0000,9548840.0000,3100.0000,6.2250,3.4510,1.8038
737540.0000,9548840.0000,3060.0000,6.2250,3.4510,1.8038
737540.0000,9548840.0000,3020.0000,6.2250,3.4510,1.8038
737540.0000,9548840.0000,2980.0000,6.2250,3.4510,1.8038
737540.0000,9548840.0000,2940.0000,6.2250,3.4510,1.8038
737540.0000,9548840.0000,2900.0000,6.2250,3.4510,1.8038
737540.0000,9548840.0000,2860.0000,7.2820,3.5680,2.0409
737540.0000,9548840.0000,2820.0000,6.8670,3.6750,1.8686
737540.0000,9548840.0000,2780.0000,6.2250,3.4510,1.8038
737540.0000,9548840.0000,2740.0000,4.9100,2.8400,1.7289
737540.0000,9548840.0000,2700.0000,4.9100,2.8400,1.7289
737540.0000,9548840.0000,2660.0000,4.9100,2.7140,1.8091
737540.0000,9548840.0000,2620.0000,4.9100,3.2930,1.4910
737540.0000,9548840.0000,2580.0000,4.6010,2.7350,1.6823
737540.0000,9548840.0000,2540.0000,4.9100,2.8400,1.7289
737580.0000,9548840.0000,3300.0000,3.0000,1.7400,1.7241
737580.0000,9548840.0000,3260.0000,3.0000,1.7400,1.7241
737580.0000,9548840.0000,3220.0000,3.0000,1.7400,1.7241
737580.0000,9548840.0000,3180.0000,3.0000,1.7400,1.7241
737580.0000,9548840.0000,3140.0000,3.0000,1.7400,1.7241
737580.0000,9548840.0000,3100.0000,6.2250,3.4510,1.8038
737580.0000,9548840.0000,3060.0000,6.2250,3.4510,1.8038
737580.0000,9548840.0000,3020.0000,6.2250,3.4510,1.8038
737580.0000,9548840.0000,2980.0000,6.2250,3.4510,1.8038
737580.0000,9548840.0000,2940.0000,6.2250,3.4510,1.8038
737580.0000,9548840.0000,2900.0000,6.2250,3.4510,1.8038
737580.0000,9548840.0000,2860.0000,6.2250,3.4510,1.8038
737580.0000,9548840.0000,2820.0000,5.3750,3.2640,1.6468
737580.0000,9548840.0000,2780.0000,5.8250,3.6510,1.5955
737580.0000,9548840.0000,2740.0000,6.2250,3.3350,1.8666
737580.0000,9548840.0000,2700.0000,6.0310,3.6690,1.6438
737580.0000,9548840.0000,2660.0000,4.5490,2.7550,1.6512
737580.0000,9548840.0000,2620.0000,5.7100,2.8400,2.0106
737580.0000,9548840.0000,2580.0000,4.3720,3.1020,1.4094
737580.0000,9548840.0000,2540.0000,4.9100,2.8400,1.7289
737620.0000,9548840.0000,3300.0000,3.0000,1.7400,1.7241
737620.0000,9548840.0000,3260.0000,3.0000,1.7400,1.7241
737620.0000,9548840.0000,3220.0000,3.0000,1.7400,1.7241
737620.0000,9548840.0000,3180.0000,3.0000,1.7400,1.7241
737620.0000,9548840.0000,3140.0000,3.0000,1.7400,1.7241
737620.0000,9548840.0000,3100.0000,6.2250,3.4510,1.8038
737620.0000,9548840.0000,3060.0000,6.2250,3.4510,1.8038
737620.0000,9548840.0000,3020.0000,6.2250,3.4510,1.8038
737620.0000,9548840.0000,2980.0000,6.2250,3.4510,1.8038
737620.0000,9548840.0000,2940.0000,6.2250,3.4510,1.8038
737620.0000,9548840.0000,2900.0000,6.2250,3.4510,1.8038
737620.0000,9548840.0000,2860.0000,6.2250,3.4510,1.8038
737620.0000,9548840.0000,2820.0000,6.2250,3.4510,1.8038
737620.0000,9548840.0000,2780.0000,6.6640,3.5190,1.8937
737620.0000,9548840.0000,2740.0000,6.2250,3.4510,1.8038
737620.0000,9548840.0000,2700.0000,5.8250,3.2310,1.8028
737620.0000,9548840.0000,2660.0000,6.7330,4.0490,1.6629
737620.0000,9548840.0000,2620.0000,6.6190,3.0690,2.1567
737620.0000,9548840.0000,2580.0000,4.7330,2.8400,1.6665
737620.0000,9548840.0000,2540.0000,4.9100,2.8400,1.7289
737660.0000,9548840.0000,3300.0000,3.0000,1.7400,1.7241
737660.0000,9548840.0000,3260.0000,3.0000,1.7400,1.7241
737660.0000,9548840.0000,3220.0000,3.0000,1.7400,1.7241
737660.0000,9548840.0000,3180.0000,3.0000,1.7400,1.7241
737660.0000,9548840.0000,3140.0000,3.0000,1.7400,1.7241
737660.0000,9548840.0000,3100.0000,6.2250,3.4510,1.8038
737660.0000,9548840.0000,3060.0000,6.2250,3.4510,1.8038
737660.0000,9548840.0000,3020.0000,6.2250,3.4510,1.8038
737660.0000,9548840.0000,2980.0000,6.2250,3.4510,1.8038
737660.0000,9548840.0000,2940.0000,6.2250,3.4510,1.8038
737660.0000,9548840.0000,2900.0000,6.2250,3.4510,1.8038
737660.0000,9548840.0000,2860.0000,6.2250,3.4510,1.8038
737660.0000,9548840.0000,2820.0000,6.2250,3.4510,1.8038
737660.0000,9548840.0000,2780.0000,5.8630,3.4510,1.6989
737660.0000,9548840.0000,2740.0000,6.5610,3.5720,1.8368
737660.0000,9548840.0000,2700.0000,6.2250,3.4510,1.8038
737660.0000,9548840.0000,2660.0000,6.4340,2.8510,2.2568
737660.0000,9548840.0000,2620.0000,5.4250,3.3680,1.6107
737660.0000,9548840.0000,2580.0000,5.9710,3.3970,1.7577
737660.0000,9548840.0000,2540.0000,4.9100,2.8400,1.7289
737700.0000,9548840.0000,3300.0000,3.0000,1.7400,1.7241
737700.0000,9548840.0000,3260.0000,3.0000,1.7400,1.7241
737700.0000,9548840.0000,3220.0000,3.0000,1.7400,1.7241
737700.0000,9548840.0000,3180.0000,3.0000,1.7400,1.7241
737700.0000,9548840.0000,3140.0000,3.0000,1.7400,1.7241
737700.0000,9548840.0000,3100.0000,6.2250,3.4510,1.8038
737700.0000,9548840.0000,3060.0000,6.2250,3.4510,1.8038
737700.0000,9548840.0000,3020.0000,6.2250,3.4510,1.8038
737700.0000,9548840.0000,2980.0000,6.2250,3.4510,1.8038
737700.0000,9548840.0000,2940.0000,6.2250,3.4510,1.8038
737700.0000,9548840.0000,2900.0000,6.2250,3.4510,1.8038
737700.0000,9548840.0000,2860.0000,6.2250,3.4510,1.8038
737700.0000,9548840.0000,2820.0000,6.2250,3.4510,1.8038
737700.0000,9548840.0000,2780.0000,6.2250,3.4510,1.8038
737700.0000,9548840.0000,2740.0000,6.2250,3.4510,1.8038
737700.0000,9548840.0000,2700.0000,5.8250,3.4510,1.6879
737700.0000,9548840.0000,2660.0000,5.4250,3.1720,1.7103
737700.0000,9548840.0000,2620.0000,5.8250,2.9200,1.9949
737700.0000,9548840.0000,2580.0000,7.0810,3.5510,1.9941
737700.0000,9548840.0000,2540.0000,6.2250,3.4510,1.8038
737740.0000,9548840.0000,3300.0000,3.0000,1.7400,1.7241
737740.0000,9548840.0000,3260.0000,3.0000,1.7400,1.7241
737740.0000,9548840.0000,3220.0000,3.0000,1.7400,1.7241
737740.0000,9548840.0000,3180.0000,3.0000,1.7400,1.7241
737740.0000,9548840.0000,3140.0000,6.2250,3.4510,1.8038
737740.0000,9548840.0000,3100.0000,6.2250,3.4510,1.8038
737740.0000,9548840.0000,3060.0000,6.2250,3.4510,1.8038
737740.0000,9548840.0000,3020.0000,6.2250,3.4510,1.8038
737740.0000,9548840.0000,2980.0000,6.2250,3.4510,1.8038
737740.0000,9548840.0000,2940.0000,6.2250,3.4510,1.8038
737740.0000,9548840.0000,2900.0000,6.2250,3.4510,1.8038
737740.0000,9548840.0000,2860.0000,6.2250,3.4510,1.8038
737740.0000,9548840.0000,2820.0000,6.2250,3.4510,1.8038
737740.0000,9548840.0000,2780.0000,6.2250,3.4510,1.8038
737740.0000,9548840.0000,2740.0000,6.2250,3.4510,1.8038
737740.0000,9548840.0000,2700.0000,6.2250,3.4510,1.8038
737740.0000,9548840.0000,2660.0000,5.8250,3.3790,1.7239
737740.0000,9548840.0000,2620.0000,6.2250,3.1580,1.9712
737740.0000,9548840.0000,2580.0000,5.0250,2.8510,1.7625
737740.0000,9548840.0000,2540.0000,6.2250,3.4510,1.8038
737780.0000,9548840.0000,3300.0000,3.0000,1.7400,1.7241
737780.0000,9548840.0000,3260.0000,3.0000,1.7400,1.7241
737780.0000,9548840.0000,3220.0000,3.0000,1.7400,1.7241
737780.0000,9548840.0000,3180.0000,3.0000,1.7400,1.7241
737780.0000,9548840.0000,3140.0000,6.2250,3.4510,1.8038
737780.0000,9548840.0000,3100.0000,6.2250,3.4510,1.8038
737780.0000,9548840.0000,3060.0000,6.2250,3.4510,1.8038
737780.0000,9548840.0000,3020.0000,6.2250,3.4510,1.8038
737780.0000,9548840.0000,2980.0000,6.2250,3.4510,1.8038
737780.0000,9548840.0000,2940.0000,6.2250,3.4510,1.8038
737780.0000,9548840.0000,2900.0000,6.2250,3.4510,1.8038
737780.0000,9548840.0000,2860.0000,6.2250,3.4510,1.8038
737780.0000,9548840.0000,2820.0000,6.2250,3.4510,1.8038
737780.0000,9548840.0000,2780.0000,6.2250,3.4510,1.8038
737780.0000,9548840.0000,2740.0000,6.2250,3.4510,1.8038
737780.0000,9548840.0000,2700.0000,6.2250,3.4510,1.8038
737780.0000,9548840.0000,2660.0000,6.2250,3.4510,1.8038
737780.0000,9548840.0000,2620.0000,6.2250,3.4510,1.8038
737780.0000,9548840.0000,2580.0000,4.8770,3.3650,1.4493
737780.0000,9548840.0000,2540.0000,6.2250,3.6510,1.7050
737820.0000,9548840.0000,3300.0000,3.0000,1.7400,1.7241
737820.0000,9548840.0000,3260.0000,3.0000,1.7400,1.7241
737820.0000,9548840.0000,3220.0000,3.0000,1.7400,1.7241
737820.0000,9548840.0000,3180.0000,5.5900,3.1740,1.7612
737820.0000,9548840.0000,3140.0000,5.5900,3.1740,1.7612
737820.0000,9548840.0000,3100.0000,6.2250,3.4510,1.8038
737820.0000,9548840.0000,3060.0000,6.2250,3.4510,1.8038
737820.0000,9548840.0000,3020.0000,6.2250,3.4510,1.8038
737820.0000,9548840.0000,2980.0000,6.2250,3.4510,1.8038
737820.0000,9548840.0000,2940.0000,6.2250,3.4510,1.8038
737820.0000,9548840.0000,2900.0000,6.2250,3.4510,1.8038
737820.0000,9548840.0000,2860.0000,6.2250,3.4510,1.8038
737820.0000,9548840.0000,2820.0000,6.2250,3.4510,1.8038
737820.0000,9548840.0000,2780.0000,6.2250,3.4510,1.8038
737820.0000,9548840.0000,2740.0000,6.2250,3.4510,1.8038
737820.0000,9548840.0000,2700.0000,6.2250,3.4510,1.8038
737820.0000,9548840.0000,2660.0000,6.2250,3.4510,1.8038
737820.0000,9548840.0000,2620.0000,5.5950,3.1110,1.7985
737820.0000,9548840.0000,2580.0000,5.5520,3.3380,1.6633
737820.0000,9548840.0000,2540.0000,6.2250,3.4510,1.8038
737860.0000,9548840.0000,3300.0000,3.0000,1.7400,1.7241
737860.0000,9548840.0000,3260.0000,3.0000,1.7400,1.7241
737860.0000,9548840.0000,3220.0000,5.5900,3.1740,1.7612
737860.0000,9548840.0000,3180.0000,5.5900,3.1740,1.7612
737860.0000,9548840.0000,3140.0000,5.5900,3.1740,1.7612
737860.0000,9548840.0000,3100.0000,5.5900,3.1740,1.7612
737860.0000,9548840.0000,3060.0000,5.5900,3.1740,1.7612
737860.0000,9548840.0000,3020.0000,5.5900,3.1740,1.7612
737860.0000,9548840.0000,2980.0000,5.5900,3.1740,1.7612
737860.0000,9548840.0000,2940.0000,5.5900,3.1740,1.7612
737860.0000,9548840.0000,2900.0000,5.5900,3.1740,1.7612
737860.0000,9548840.0000,2860.0000,6.2250,3.4510,1.8038
737860.0000,9548840.0000,2820.0000,6.2250,3.4510,1.8038
737860.0000,9548840.0000,2780.0000,6.2250,3.4510,1.8038
737860.0000,9548840.0000,2740.0000,6.2250,3.4510,1.8038
737860.0000,9548840.0000,2700.0000,6.2250,3.4510,1.8038
737860.0000,9548840.0000,2660.0000,6.2250,3.4510,1.8038
737860.0000,9548840.0000,2620.0000,6.2250,3.4510,1.8038
737860.0000,9548840.0000,2580.0000,6.2250,3.4510,1.8038
737860.0000,9548840.0000,2540.0000,6.2250,3.4510,1.8038
737900.0000,9548840.0000,3300.0000,3.0000,1.7400,1.7241
737900.0000,9548840.0000,3260.0000,5.5900,3.1740,1.7612
737900.0000,9548840.0000,3220.0000,5.5900,3.1740,1.7612
737900.0000,9548840.0000,3180.0000,5.5900,3.1740,1.7612
737900.0000,9548840.0000,3140.0000,5.5900,3.1740,1.7612
737900.0000,9548840.0000,3100.0000,5.5900,3.1740,1.7612
737900.0000,9548840.0000,3060.0000,5.5900,3.1740,1.7612
737900.0000,9548840.0000,3020.0000,5.5900,3.1740,1.7612
737900.0000,9548840.0000,2980.0000,5.5900,3.1740,1.7612
737900.0000,9548840.0000,2940.0000,5.5900,3.1740,1.7612
737900.0000,9548840.0000,2900.0000,5.5900,3.1740,1.7612
737900.0000,9548840.0000,2860.0000,5.5900,3.1740,1.7612
737900.0000,9548840.0000,2820.0000,6.2250,3.4510,1.8038
737900.0000,9548840.0000,2780.0000,6.2250,3.4510,1.8038
737900.0000,9548840.0000,2740.0000,6.2250,3.4510,1.8038
737900.0000,9548840.0000,2700.0000,6.2250,3.4510,1.8038
737900.0000,9548840.0000,2660.0000,6.2250,3.4510,1.8038
737900.0000,9548840.0000,2620.0000,6.2250,3.4510,1.8038
737900.0000,9548840.0000,2580.0000,6.2250,3.4510,1.8038
737900.0000,9548840.0000,2540.0000,6.2250,3.4510,1.8038
737180.0000,9548880.0000,3300.0000,3.0000,1.7400,1.7241
737180.0000,9548880.0000,3260.0000,3.0000,1.7400,1.7241
737180.0000,9548880.0000,3220.0000,3.0000,1.7400,1.7241
737180.0000,9548880.0000,3180.0000,3.0000,1.7400,1.7241
737180.0000,9548880.0000,3140.0000,3.0000,1.7400,1.7241
737180.0000,9548880.0000,3100.0000,6.2250,3.4510,1.8038
737180.0000,9548880.0000,3060.0000,6.2250,3.4510,1.8038
737180.0000,9548880.0000,3020.0000,4.9100,2.8400,1.7289
737180.0000,9548880.0000,2980.0000,4.9100,2.8400,1.7289
737180.0000,9548880.0000,2940.0000,4.9100,2.8400,1.7289
737180.0000,9548880.0000,2900.0000,4.9100,2.8400,1.7289
737180.0000,9548880.0000,2860.0000,4.9100,2.8400,1.7289
737180.0000,9548880.0000,2820.0000,4.9100,2.8400,1.7289
737180.0000,9548880.0000,2780.0000,4.9100,2.5800,1.9031
737180.0000,9548880.0000,2740.0000,4.3790,2.3780,1.8415
737180.0000,9548880.0000,2700.0000,4.8750,2.6260,1.8564
737180.0000,9548880.0000,2660.0000,4.8320,2.6750,1.8064
737180.0000,9548880.0000,2620.0000,4.8100,2.7850,1.7271
737180.0000,9548880.0000,2580.0000,4.3800,2.4200,1.8099
737180.0000,9548880.0000,2540.0000,4.2160,2.8400,1.4845
737220.0000,9548880.0000,3300.0000,3.0000,1.7400,1.7241
737220.0000,9548880.0000,3260.0000,3.0000,1.7400,1.7241
737220.0000,9548880.0000,3220.0000,3.0000,1.7400,1.7241
737220.0000,9548880.0000,3180.0000,3.0000,1.7400,1.7241
737220.0000,9548880.0000,3140.0000,3.0000,1.7400,1.7241
737220.0000,9548880.0000,3100.0000,6.2250,3.4510,1.8038
737220.0000,9548880.0000,3060.0000,6.2250,3.4510,1.8038
737220.0000,9548880.0000,3020.0000,4.9100,2.8400,1.7289
737220.0000,9548880.0000,2980.0000,4.9100,2.8400,1.7289
737220.0000,9548880.0000,2940.0000,4.9100,2.8400,1.7289
737220.0000,9548880.0000,2900.0000,4.9100,2.8400,1.7289
737220.0000,9548880.0000,2860.0000,4.9100,2.8400,1.7289
737220.0000,9548880.0000,2820.0000,4.9100,2.5240,1.9453
737220.0000,9548880.0000,2780.0000,4.9100,3.0450,1.6125
737220.0000,9548880.0000,2740.0000,4.5390,3.5790,1.2682
737220.0000,9548880.0000,2700.0000,5.6930,2.7930,2.0383
737220.0000,9548880.0000,2660.0000,5.1740,2.6600,1.9451
737220.0000,9548880.0000,2620.0000,3.9960,2.7420,1.4573
737220.0000,9548880.0000,2580.0000,5.3440,2.5550,2.0916
737220.0000,9548880.0000,2540.0000,5.7300,2.7620,2.0746
737260.0000,9548880.0000,3300.0000,3.0000,1.7400,1.7241
737260.0000,9548880.0000,3260.0000,3.0000,1.7400,1.7241
737260.0000,9548880.0000,3220.0000,3.0000,1.7400,1.7241
737260.0000,9548880.0000,3180.0000,3.0000,1.7400,1.7241
737260.0000,9548880.0000,3140.0000,3.0000,1.7400,1.7241
737260.0000,9548880.0000,3100.0000,6.2250,3.4510,1.8038
737260.0000,9548880.0000,3060.0000,6.2250,3.4510,1.8038
737260.0000,9548880.0000,3020.0000,4.9100,2.8400,1.7289
737260.0000,9548880.0000,2980.0000,4.9100,2.8400,1.7289
737260.0000,9548880.0000,2940.0000,4.9100,2.8400,1.7289
737260.0000,9548880.0000,2900.0000,4.9100,2.8400,1.7289
737260.0000,9548880.0000,2860.0000,4.5100,2.5420,1.7742
737260.0000,9548880.0000,2820.0000,5.2020,2.5660,2.0273
737260.0000,9548880.0000,2780.0000,4.9100,2.9650,1.6560
737260.0000,9548880.0000,2740.0000,4.5560,3.4400,1.3244
737260.0000,9548880.0000,2700.0000,3.9960,2.7200,1.4691
737260.0000,9548880.0000,2660.0000,4.5280,2.5480,1.7771
737260.0000,9548880.0000,2620.0000,4.7030,2.8050,1.6766
737260.0000,9548880.0000,2580.0000,4.5190,2.8140,1.6059
737260.0000,9548880.0000,2540.0000,4.2400,2.5660,1.6524
737300.0000,9548880.0000,3300.0000,3.0000,1.7400,1.7241
737300.0000,9548880.0000,3260.0000,3.0000,1.7400,1.7241
737300.0000,9548880.0000,3220.0000,3.0000,1.7400,1.7241
737300.0000,9548880.0000,3180.0000,3.0000,1.7400,1.7241
737300.0000,9548880.0000,3140.0000,3.0000,1.7400,1.7241
737300.0000,9548880.0000,3100.0000,6.2250,3.4510,1.8038
737300.0000,9548880.0000,3060.0000,6.2250,3.4510,1.8038
737300.0000,9548880.0000,3020.0000,4.9100,2.8400,1.7289
737300.0000,9548880.0000,2980.0000,4.9100,2.8400,1.7289
737300.0000,9548880.0000,2940.0000,4.9100,2.8400,1.7289
737300.0000,9548880.0000,2900.0000,4.5390,2.8510,1.5921
737300.0000,9548880.0000,2860.0000,5.7270,3.1560,1.8146
737300.0000,9548880.0000,2820.0000,5.2290,2.5200,2.0750
737300.0000,9548880.0000,2780.0000,4.9510,2.5680,1.9280
737300.0000,9548880.0000,2740.0000,5.4910,3.2630,1.6828
737300.0000,9548880.0000,2700.0000,4.9330,2.5510,1.9338
737300.0000,9548880.0000,2660.0000,4.3240,2.6720,1.6183
737300.0000,9548880.0000,2620.0000,4.9100,2.9810,1.6471
737300.0000,9548880.0000,2580.0000,4.3020,2.4150,1.7814
737300.0000,9548880.0000,2540.0000,4.9100,2.5420,1.9315
737340.0000,9548880.0000,3300.0000,3.0000,1.7400,1.7241
737340.0000,9548880.0000,3260.0000,3.0000,1.7400,1.7241
737340.0000,9548880.0000,3220.0000,3.0000,1.7400,1.7241
737340.0000,9548880.0000,3180.0000,3.0000,1.7400,1.7241
737340.0000,9548880.0000,3140.0000,3.0000,1.7400,1.7241
737340.0000,9548880.0000,3100.0000,6.2250,3.4510,1.8038
737340.0000,9548880.0000,3060.0000,6.2250,3.4510,1.8038
737340.0000,9548880.0000,3020.0000,4.7840,2.8400,1.6845
737340.0000,9548880.0000,2980.0000,5.4980,2.9400,1.8701
737340.0000,9548880.0000,2940.0000,4.7310,2.6110,1.8119
737340.0000,9548880.0000,2900.0000,4.9080,2.5740,1.9068
737340.0000,9548880.0000,2860.0000,4.5410,3.4220,1.3270
737340.0000,9548880.0000,2820.0000,6.1520,2.8190,2.1823
737340.0000,9548880.0000,2780.0000,5.0600,2.6260,1.9269
737340.0000,9548880.0000,2740.0000,5.1310,2.6440,1.9406
737340.0000,9548880.0000,2700.0000,4.8350,2.8850,1.6759
737340.0000,9548880.0000,2660.0000,4.5970,3.2690,1.4062
737340.0000,9548880.0000,2620.0000,4.7050,3.4910,1.3478
737340.0000,9548880.0000,2580.0000,4.9100,2.8760,1.7072
737340.0000,9548880.0000,2540.0000,4.9100,2.6440,1.8570
737380.0000,9548880.0000,3300.0000,3.0000,1.7400,1.7241
737380.0000,9548880.0000,3260.0000,3.0000,1.7400,1.7241
737380.0000,9548880.0000,3220.0000,3.0000,1.7400,1.7241
737380.0000,9548880.0000,3180.0000,3.0000,1.7400,1.7241
737380.0000,9548880.0000,3140.0000,3.0000,1.7400,1.7241
