X,Y,Z,Vp,Vs,Vp/Vs
737260.0000,9548800.0000,2860.0000,4.9100,2.8400,1.7289
737260.0000,9548800.0000,2820.0000,4.9100,2.7270,1.8005
737260.0000,9548800.0000,2780.0000,5.3100,2.7700,1.9170
737260.0000,9548800.0000,2740.0000,4.9100,2.8400,1.7289
737260.0000,9548800.0000,2700.0000,5.5940,2.5960,2.1549
737260.0000,9548800.0000,2660.0000,5.0540,2.7430,1.8425
737260.0000,9548800.0000,2620.0000,4.5060,2.5910,1.7391
737260.0000,9548800.0000,2580.0000,4.3380,2.3230,1.8674
737260.0000,9548800.0000,2540.0000,4.9100,2.6500,1.8528
737300.0000,9548800.0000,3300.0000,3.0000,1.7400,1.7241
737300.0000,9548800.0000,3260.0000,3.0000,1.7400,1.7241
737300.0000,9548800.0000,3220.0000,3.0000,1.7400,1.7241
737300.0000,9548800.0000,3180.0000,3.0000,1.7400,1.7241
737300.0000,9548800.0000,3140.0000,3.0000,1.7400,1.7241
737300.0000,9548800.0000,3100.0000,4.9100,2.8400,1.7289
737300.0000,9548800.0000,3060.0000,4.9100,2.8400,1.7289
737300.0000,9548800.0000,3020.0000,4.9100,2.8400,1.7289
737300.0000,9548800.0000,2980.0000,4.9100,2.8400,1.7289
737300.0000,9548800.0000,2940.0000,4.9100,2.8400,1.7289
737300.0000,9548800.0000,2900.0000,4.9100,2.8400,1.7289
737300.0000,9548800.0000,2860.0000,4.9100,2.8400,1.7289
737300.0000,9548800.0000,2820.0000,4.9100,2.8740,1.7084
737300.0000,9548800.0000,2780.0000,4.7010,2.8360,1.6576
737300.0000,9548800.0000,2740.0000,5.2270,2.8320,1.8457
737300.0000,9548800.0000,2700.0000,4.9100,2.8400,1.7289
737300.0000,9548800.0000,2660.0000,4.6670,2.8940,1.6126
737300.0000,9548800.0000,2620.0000,4.9100,2.6400,1.8598
737300.0000,9548800.0000,2580.0000,4.9100,2.6620,1.8445
737300.0000,9548800.0000,2540.0000,4.9100,2.8650,1.7138
737340.0000,9548800.0000,3300.0000,3.0000,1.7400,1.7241
737340.0000,9548800.0000,3260.0000,3.0000,1.7400,1.7241
737340.0000,9548800.0000,3220.0000,3.0000,1.7400,1.7241
737340.0000,9548800.0000,3180.0000,3.0000,1.7400,1.7241
737340.0000,9548800.0000,3140.0000,3.0000,1.7400,1.7241
737340.0000,9548800.0000,3100.0000,3.9000,2.8400,1.3732
737340.0000,9548800.0000,3060.0000,5.2520,2.9120,1.8036
737340.0000,9548800.0000,3020.0000,4.7730,2.8400,1.6806
737340.0000,9548800.0000,2980.0000,5.2670,2.8400,1.8546
737340.0000,9548800.0000,2940.0000,4.9100,2.8400,1.7289
737340.0000,9548800.0000,2900.0000,4.9100,2.8400,1.7289
737340.0000,9548800.0000,2860.0000,4.9100,2.8400,1.7289
737340.0000,9548800.0000,2820.0000,5.0130,2.9150,1.7197
737340.0000,9548800.0000,2780.0000,4.8860,2.9380,1.6630
737340.0000,9548800.0000,2740.0000,4.7240,3.1800,1.4855
737340.0000,9548800.0000,2700.0000,5.1860,2.9510,1.7574
737340.0000,9548800.0000,2660.0000,4.9100,2.8400,1.7289
737340.0000,9548800.0000,2620.0000,4.9100,2.6400,1.8598
737340.0000,9548800.0000,2580.0000,4.9100,2.6940,1.8226
737340.0000,9548800.0000,2540.0000,4.9100,2.8900,1.6990
737380.0000,9548800.0000,3300.0000,3.0000,1.7400,1.7241
737380.0000,9548800.0000,3260.0000,3.0000,1.7400,1.7241
737380.0000,9548800.0000,3220.0000,3.0000,1.7400,1.7241
737380.0000,9548800.0000,3180.0000,3.0000,1.7400,1.7241
737380.0000,9548800.0000,3140.0000,3.0000,1.7400,1.7241
737380.0000,9548800.0000,3100.0000,4.8760,2.7990,1.7421
737380.0000,9548800.0000,3060.0000,5.0240,2.8200,1.7816
737380.0000,9548800.0000,3020.0000,6.0560,2.7980,2.1644
737380.0000,9548800.0000,2980.0000,4.8640,2.8400,1.7127
737380.0000,9548800.0000,2940.0000,4.9100,2.8400,1.7289
737380.0000,9548800.0000,2900.0000,4.7630,2.9300,1.6256
737380.0000,9548800.0000,2860.0000,5.1660,3.2390,1.5949
737380.0000,9548800.0000,2820.0000,4.7740,2.4220,1.9711
737380.0000,9548800.0000,2780.0000,5.2630,2.7640,1.9041
737380.0000,9548800.0000,2740.0000,4.9080,2.5830,1.9001
737380.0000,9548800.0000,2700.0000,5.3970,2.9450,1.8326
737380.0000,9548800.0000,2660.0000,5.2760,3.3670,1.5670
737380.0000,9548800.0000,2620.0000,4.8000,3.0830,1.5569
737380.0000,9548800.0000,2580.0000,4.9100,2.7810,1.7656
737380.0000,9548800.0000,2540.0000,4.9100,2.8400,1.7289
737420.0000,9548800.0000,3300.0000,3.0000,1.7400,1.7241
737420.0000,9548800.0000,3260.0000,3.0000,1.7400,1.7241
737420.0000,9548800.0000,3220.0000,3.0000,1.7400,1.7241
737420.0000,9548800.0000,3180.0000,3.0000,1.7400,1.7241
737420.0000,9548800.0000,3140.0000,3.0000,1.7400,1.7241
737420.0000,9548800.0000,3100.0000,6.2250,3.4510,1.8038
737420.0000,9548800.0000,3060.0000,7.0060,4.3270,1.6191
737420.0000,9548800.0000,3020.0000,5.1130,2.9390,1.7397
737420.0000,9548800.0000,2980.0000,4.9100,2.8400,1.7289
737420.0000,9548800.0000,2940.0000,4.9100,2.8400,1.7289
737420.0000,9548800.0000,2900.0000,5.0700,2.5100,2.0199
737420.0000,9548800.0000,2860.0000,4.3160,2.3450,1.8405
737420.0000,9548800.0000,2820.0000,5.5000,2.9370,1.8727
737420.0000,9548800.0000,2780.0000,5.1530,2.5530,2.0184
737420.0000,9548800.0000,2740.0000,4.9940,3.2660,1.5291
737420.0000,9548800.0000,2700.0000,5.3240,3.0590,1.7404
737420.0000,9548800.0000,2660.0000,4.9590,2.7700,1.7903
737420.0000,9548800.0000,2620.0000,4.8210,2.7440,1.7569
737420.0000,9548800.0000,2580.0000,4.8270,2.5240,1.9124
737420.0000,9548800.0000,2540.0000,4.9100,2.8400,1.7289
737460.0000,9548800.0000,3300.0000,3.0000,1.7400,1.7241
737460.0000,9548800.0000,3260.0000,3.0000,1.7400,1.7241
737460.0000,9548800.0000,3220.0000,3.0000,1.7400,1.7241
737460.0000,9548800.0000,3180.0000,3.0000,1.7400,1.7241
737460.0000,9548800.0000,3140.0000,3.0000,1.7400,1.7241
737460.0000,9548800.0000,3100.0000,6.2250,3.4510,1.8038
737460.0000,9548800.0000,3060.0000,6.2250,3.4510,1.8038
737460.0000,9548800.0000,3020.0000,5.1780,2.8910,1.7911
737460.0000,9548800.0000,2980.0000,6.2560,3.4410,1.8181
737460.0000,9548800.0000,2940.0000,4.9100,2.3970,2.0484
737460.0000,9548800.0000,2900.0000,4.9100,2.4910,1.9711
737460.0000,9548800.0000,2860.0000,4.9100,2.8400,1.7289
737460.0000,9548800.0000,2820.0000,5.3100,2.8530,1.8612
737460.0000,9548800.0000,2780.0000,5.3260,3.1700,1.6801
737460.0000,9548800.0000,2740.0000,4.9430,2.4440,2.0225
737460.0000,9548800.0000,2700.0000,5.3020,3.0130,1.7597
737460.0000,9548800.0000,2660.0000,5.2850,2.9020,1.8212
737460.0000,9548800.0000,2620.0000,4.5100,2.7320,1.6508
737460.0000,9548800.0000,2580.0000,4.5100,2.2390,2.0143
737460.0000,9548800.0000,2540.0000,4.9100,2.8400,1.7289
737500.0000,9548800.0000,3300.0000,3.0000,1.7400,1.7241
737500.0000,9548800.0000,3260.0000,3.0000,1.7400,1.7241
737500.0000,9548800.0000,3220.0000,3.0000,1.7400,1.7241
737500.0000,9548800.0000,3180.0000,3.0000,1.7400,1.7241
737500.0000,9548800.0000,3140.0000,3.0000,1.7400,1.7241
737500.0000,9548800.0000,3100.0000,6.2250,3.4510,1.8038
737500.0000,9548800.0000,3060.0000,6.2250,3.4510,1.8038
737500.0000,9548800.0000,3020.0000,6.2250,3.2510,1.9148
737500.0000,9548800.0000,2980.0000,6.2250,3.4150,1.8228
737500.0000,9548800.0000,2940.0000,5.4250,3.1900,1.7006
737500.0000,9548800.0000,2900.0000,5.5290,3.2220,1.7160
737500.0000,9548800.0000,2860.0000,6.1020,3.0440,2.0046
737500.0000,9548800.0000,2820.0000,6.0820,3.6590,1.6622
737500.0000,9548800.0000,2780.0000,4.9880,2.7580,1.8086
737500.0000,9548800.0000,2740.0000,5.3100,2.8250,1.8796
737500.0000,9548800.0000,2700.0000,5.4700,3.2280,1.6945
737500.0000,9548800.0000,2660.0000,4.9280,2.8690,1.7177
737500.0000,9548800.0000,2620.0000,4.7540,2.7340,1.7388
737500.0000,9548800.0000,2580.0000,4.7410,3.1810,1.4904
737500.0000,9548800.0000,2540.0000,4.9100,2.8400,1.7289
737540.0000,9548800.0000,3300.0000,3.0000,1.7400,1.7241
737540.0000,9548800.0000,3260.0000,3.0000,1.7400,1.7241
737540.0000,9548800.0000,3220.0000,3.0000,1.7400,1.7241
737540.0000,9548800.0000,3180.0000,3.0000,1.7400,1.7241
737540.0000,9548800.0000,3140.0000,3.0000,1.7400,1.7241
737540.0000,9548800.0000,3100.0000,6.2250,3.4510,1.8038
737540.0000,9548800.0000,3060.0000,6.2250,3.4510,1.8038
737540.0000,9548800.0000,3020.0000,6.2250,3.4510,1.8038
737540.0000,9548800.0000,2980.0000,6.2250,3.4510,1.8038
737540.0000,9548800.0000,2940.0000,6.2250,3.6510,1.7050
737540.0000,9548800.0000,2900.0000,6.2250,3.4510,1.8038
737540.0000,9548800.0000,2860.0000,6.2250,3.4510,1.8038
737540.0000,9548800.0000,2820.0000,4.9730,3.3990,1.4631
737540.0000,9548800.0000,2780.0000,6.5240,3.5510,1.8372
737540.0000,9548800.0000,2740.0000,4.9100,2.9840,1.6454
737540.0000,9548800.0000,2700.0000,4.9100,3.0210,1.6253
737540.0000,9548800.0000,2660.0000,4.3730,2.8080,1.5573
737540.0000,9548800.0000,2620.0000,4.4840,2.6220,1.7101
737540.0000,9548800.0000,2580.0000,4.5700,2.5430,1.7971
737540.0000,9548800.0000,2540.0000,4.9100,2.8400,1.7289
737580.0000,9548800.0000,3300.0000,3.0000,1.7400,1.7241
737580.0000,9548800.0000,3260.0000,3.0000,1.7400,1.7241
737580.0000,9548800.0000,3220.0000,3.0000,1.7400,1.7241
737580.0000,9548800.0000,3180.0000,3.0000,1.7400,1.7241
737580.0000,9548800.0000,3140.0000,3.0000,1.7400,1.7241
737580.0000,9548800.0000,3100.0000,6.2250,3.4510,1.8038
737580.0000,9548800.0000,3060.0000,6.2250,3.4510,1.8038
737580.0000,9548800.0000,3020.0000,6.2250,3.4510,1.8038
737580.0000,9548800.0000,2980.0000,6.2250,3.4510,1.8038
737580.0000,9548800.0000,2940.0000,6.2250,3.4510,1.8038
737580.0000,9548800.0000,2900.0000,6.2250,3.4510,1.8038
737580.0000,9548800.0000,2860.0000,6.2250,3.4510,1.8038
737580.0000,9548800.0000,2820.0000,6.2250,3.4510,1.8038
737580.0000,9548800.0000,2780.0000,5.5470,3.2510,1.7062
737580.0000,9548800.0000,2740.0000,6.2250,3.2510,1.9148
737580.0000,9548800.0000,2700.0000,4.9580,2.8400,1.7458
737580.0000,9548800.0000,2660.0000,4.9100,2.6860,1.8280
737580.0000,9548800.0000,2620.0000,4.9100,2.8100,1.7473
737580.0000,9548800.0000,2580.0000,4.5870,3.1050,1.4773
737580.0000,9548800.0000,2540.0000,4.9100,2.8400,1.7289
737620.0000,9548800.0000,3300.0000,3.0000,1.7400,1.7241
737620.0000,9548800.0000,3260.0000,3.0000,1.7400,1.7241
737620.0000,9548800.0000,3220.0000,3.0000,1.7400,1.7241
737620.0000,9548800.0000,3180.0000,3.0000,1.7400,1.7241
737620.0000,9548800.0000,3140.0000,3.0000,1.7400,1.7241
737620.0000,9548800.0000,3100.0000,6.2250,3.4510,1.8038
737620.0000,9548800.0000,3060.0000,6.2250,3.4510,1.8038
737620.0000,9548800.0000,3020.0000,6.2250,3.4510,1.8038
737620.0000,9548800.0000,2980.0000,6.2250,3.4510,1.8038
737620.0000,9548800.0000,2940.0000,6.2250,3.4510,1.8038
737620.0000,9548800.0000,2900.0000,6.2250,3.4510,1.8038
737620.0000,9548800.0000,2860.0000,6.2250,3.4510,1.8038
737620.0000,9548800.0000,2820.0000,6.2250,3.4510,1.8038
737620.0000,9548800.0000,2780.0000,6.2250,3.4510,1.8038
737620.0000,9548800.0000,2740.0000,6.2250,3.4510,1.8038
737620.0000,9548800.0000,2700.0000,7.8280,3.6480,2.1458
737620.0000,9548800.0000,2660.0000,5.7980,3.2020,1.8107
737620.0000,9548800.0000,2620.0000,6.2250,3.2680,1.9048
737620.0000,9548800.0000,2580.0000,4.9100,2.8400,1.7289
737620.0000,9548800.0000,2540.0000,4.9100,2.8400,1.7289
737660.0000,9548800.0000,3300.0000,3.0000,1.7400,1.7241
737660.0000,9548800.0000,3260.0000,3.0000,1.7400,1.7241
737660.0000,9548800.0000,3220.0000,3.0000,1.7400,1.7241
737660.0000,9548800.0000,3180.0000,3.0000,1.7400,1.7241
737660.0000,9548800.0000,3140.0000,3.0000,1.7400,1.7241
737660.0000,9548800.0000,3100.0000,6.2250,3.4510,1.8038
737660.0000,9548800.0000,3060.0000,6.2250,3.4510,1.8038
737660.0000,9548800.0000,3020.0000,6.2250,3.4510,1.8038
737660.0000,9548800.0000,2980.0000,6.2250,3.4510,1.8038
737660.0000,9548800.0000,2940.0000,6.2250,3.4510,1.8038
737660.0000,9548800.0000,2900.0000,6.2250,3.4510,1.8038
737660.0000,9548800.0000,2860.0000,6.2250,3.4510,1.8038
737660.0000,9548800.0000,2820.0000,6.2250,3.4510,1.8038
737660.0000,9548800.0000,2780.0000,6.2250,3.4510,1.8038
737660.0000,9548800.0000,2740.0000,6.6180,3.5920,1.8424
737660.0000,9548800.0000,2700.0000,5.8250,3.4510,1.6879
737660.0000,9548800.0000,2660.0000,6.7960,3.4070,1.9947
737660.0000,9548800.0000,2620.0000,6.2250,3.4510,1.8038
737660.0000,9548800.0000,2580.0000,5.8250,3.2510,1.7918
737660.0000,9548800.0000,2540.0000,4.9100,2.8400,1.7289
737700.0000,9548800.0000,3300.0000,3.0000,1.7400,1.7241
737700.0000,9548800.0000,3260.0000,3.0000,1.7400,1.7241
737700.0000,9548800.0000,3220.0000,3.0000,1.7400,1.7241
737700.0000,9548800.0000,3180.0000,3.0000,1.7400,1.7241
737700.0000,9548800.0000,3140.0000,3.0000,1.7400,1.7241
737700.0000,9548800.0000,3100.0000,6.2250,3.4510,1.8038
737700.0000,9548800.0000,3060.0000,6.2250,3.4510,1.8038
737700.0000,9548800.0000,3020.0000,6.2250,3.4510,1.8038
737700.0000,9548800.0000,2980.0000,6.2250,3.4510,1.8038
737700.0000,9548800.0000,2940.0000,6.2250,3.4510,1.8038
737700.0000,9548800.0000,2900.0000,6.2250,3.4510,1.8038
737700.0000,9548800.0000,2860.0000,6.2250,3.4510,1.8038
737700.0000,9548800.0000,2820.0000,6.2250,3.4510,1.8038
737700.0000,9548800.0000,2780.0000,6.2250,3.4510,1.8038
737700.0000,9548800.0000,2740.0000,6.2250,3.4510,1.8038
737700.0000,9548800.0000,2700.0000,5.7200,3.2040,1.7853
737700.0000,9548800.0000,2660.0000,5.2860,3.2840,1.6096
737700.0000,9548800.0000,2620.0000,6.1490,3.1340,1.9620
737700.0000,9548800.0000,2580.0000,6.2840,3.4510,1.8209
737700.0000,9548800.0000,2540.0000,4.9100,2.8400,1.7289
737740.0000,9548800.0000,3300.0000,3.0000,1.7400,1.7241
737740.0000,9548800.0000,3260.0000,3.0000,1.7400,1.7241
737740.0000,9548800.0000,3220.0000,3.0000,1.7400,1.7241
737740.0000,9548800.0000,3180.0000,3.0000,1.7400,1.7241
737740.0000,9548800.0000,3140.0000,3.0000,1.7400,1.7241
737740.0000,9548800.0000,3100.0000,6.2250,3.4510,1.8038
737740.0000,9548800.0000,3060.0000,6.2250,3.4510,1.8038
737740.0000,9548800.0000,3020.0000,6.2250,3.4510,1.8038
737740.0000,9548800.0000,2980.0000,6.2250,3.4510,1.8038
737740.0000,9548800.0000,2940.0000,6.2250,3.4510,1.8038
737740.0000,9548800.0000,2900.0000,6.2250,3.4510,1.8038
737740.0000,9548800.0000,2860.0000,6.2250,3.4510,1.8038
737740.0000,9548800.0000,2820.0000,6.2250,3.4510,1.8038
737740.0000,9548800.0000,2780.0000,6.2250,3.4510,1.8038
737740.0000,9548800.0000,2740.0000,6.2250,3.4510,1.8038
737740.0000,9548800.0000,2700.0000,6.2250,3.4510,1.8038
737740.0000,9548800.0000,2660.0000,4.6250,2.6350,1.7552
737740.0000,9548800.0000,2620.0000,4.9760,3.4600,1.4382
737740.0000,9548800.0000,2580.0000,6.0850,3.2630,1.8648
737740.0000,9548800.0000,2540.0000,4.9100,2.8400,1.7289
737780.0000,9548800.0000,3300.0000,3.0000,1.7400,1.7241
737780.0000,9548800.0000,3260.0000,3.0000,1.7400,1.7241
737780.0000,9548800.0000,3220.0000,3.0000,1.7400,1.7241
737780.0000,9548800.0000,3180.0000,3.0000,1.7400,1.7241
737780.0000,9548800.0000,3140.0000,6.2250,3.4510,1.8038
737780.0000,9548800.0000,3100.0000,6.2250,3.4510,1.8038
737780.0000,9548800.0000,3060.0000,6.2250,3.4510,1.8038
737780.0000,9548800.0000,3020.0000,6.2250,3.4510,1.8038
737780.0000,9548800.0000,2980.0000,6.2250,3.4510,1.8038
737780.0000,9548800.0000,2940.0000,6.2250,3.4510,1.8038
737780.0000,9548800.0000,2900.0000,6.2250,3.4510,1.8038
737780.0000,9548800.0000,2860.0000,6.2250,3.4510,1.8038
737780.0000,9548800.0000,2820.0000,6.2250,3.4510,1.8038
737780.0000,9548800.0000,2780.0000,6.2250,3.4510,1.8038
737780.0000,9548800.0000,2740.0000,6.2250,3.4510,1.8038
737780.0000,9548800.0000,2700.0000,6.2250,3.4510,1.8038
737780.0000,9548800.0000,2660.0000,7.3730,3.3390,2.2081
737780.0000,9548800.0000,2620.0000,5.1010,2.8320,1.8012
737780.0000,9548800.0000,2580.0000,4.6250,3.4890,1.3256
737780.0000,9548800.0000,2540.0000,4.9100,2.8400,1.7289
737820.0000,9548800.0000,3300.0000,3.0000,1.7400,1.7241
737820.0000,9548800.0000,3260.0000,3.0000,1.7400,1.7241
737820.0000,9548800.0000,3220.0000,3.0000,1.7400,1.7241
737820.0000,9548800.0000,3180.0000,3.0000,1.7400,1.7241
737820.0000,9548800.0000,3140.0000,6.2250,3.4510,1.8038
737820.0000,9548800.0000,3100.0000,6.2250,3.4510,1.8038
737820.0000,9548800.0000,3060.0000,6.2250,3.4510,1.8038
737820.0000,9548800.0000,3020.0000,6.2250,3.4510,1.8038
737820.0000,9548800.0000,2980.0000,6.2250,3.4510,1.8038
737820.0000,9548800.0000,2940.0000,6.2250,3.4510,1.8038
737820.0000,9548800.0000,2900.0000,6.2250,3.4510,1.8038
737820.0000,9548800.0000,2860.0000,6.2250,3.4510,1.8038
737820.0000,9548800.0000,2820.0000,6.2250,3.4510,1.8038
737820.0000,9548800.0000,2780.0000,6.2250,3.4510,1.8038
737820.0000,9548800.0000,2740.0000,6.2250,3.4510,1.8038
737820.0000,9548800.0000,2700.0000,6.2250,3.4510,1.8038
737820.0000,9548800.0000,2660.0000,6.2250,3.4510,1.8038
737820.0000,9548800.0000,2620.0000,5.8250,3.4510,1.6879
737820.0000,9548800.0000,2580.0000,5.5320,3.0510,1.8132
737820.0000,9548800.0000,2540.0000,4.9100,2.8400,1.7289
737860.0000,9548800.0000,3300.0000,3.0000,1.7400,1.7241
737860.0000,9548800.0000,3260.0000,3.0000,1.7400,1.7241
737860.0000,9548800.0000,3220.0000,5.5900,3.1740,1.7612
737860.0000,9548800.0000,3180.0000,5.5900,3.1740,1.7612
737860.0000,9548800.0000,3140.0000,5.5900,3.1740,1.7612
737860.0000,9548800.0000,3100.0000,5.5900,3.1740,1.7612
737860.0000,9548800.0000,3060.0000,6.2250,3.4510,1.8038
737860.0000,9548800.0000,3020.0000,6.2250,3.4510,1.8038
737860.0000,9548800.0000,2980.0000,6.2250,3.4510,1.8038
737860.0000,9548800.0000,2940.0000,6.2250,3.4510,1.8038
737860.0000,9548800.0000,2900.0000,6.2250,3.4510,1.8038
737860.0000,9548800.0000,2860.0000,6.2250,3.4510,1.8038
737860.0000,9548800.0000,2820.0000,6.2250,3.4510,1.8038
737860.0000,9548800.0000,2780.0000,6.2250,3.4510,1.8038
737860.0000,9548800.0000,2740.0000,6.2250,3.4510,1.8038
737860.0000,9548800.0000,2700.0000,6.2250,3.4510,1.8038
737860.0000,9548800.0000,2660.0000,6.2250,3.4510,1.8038
737860.0000,9548800.0000,2620.0000,6.2250,3.4510,1.8038
737860.0000,9548800.0000,2580.0000,6.2250,3.4510,1.8038
737860.0000,9548800.0000,2540.0000,6.2250,3.4510,1.8038
737900.0000,9548800.0000,3300.0000,3.0000,1.7400,1.7241
737900.0000,9548800.0000,3260.0000,5.5900,3.1740,1.7612
737900.0000,9548800.0000,3220.0000,5.5900,3.1740,1.7612
737900.0000,9548800.0000,3180.0000,5.5900,3.1740,1.7612
737900.0000,9548800.0000,3140.0000,5.5900,3.1740,1.7612
737900.0000,9548800.0000,3100.0000,5.5900,3.1740,1.7612
737900.0000,9548800.0000,3060.0000,5.5900,3.1740,1.7612
737900.0000,9548800.0000,3020.0000,5.5900,3.1740,1.7612
737900.0000,9548800.0000,2980.0000,5.5900,3.1740,1.7612
737900.0000,9548800.0000,2940.0000,5.5900,3.1740,1.7612
737900.0000,9548800.0000,2900.0000,5.5900,3.1740,1.7612
737900.0000,9548800.0000,2860.0000,5.5900,3.1740,1.7612
737900.0000,9548800.0000,2820.0000,6.2250,3.4510,1.8038
737900.0000,9548800.0000,2780.0000,6.2250,3.4510,1.8038
737900.0000,9548800.0000,2740.0000,6.2250,3.4510,1.8038
737900.0000,9548800.0000,2700.0000,6.2250,3.4510,1.8038
737900.0000,9548800.0000,2660.0000,6.2250,3.4510,1.8038
737900.0000,9548800.0000,2620.0000,6.2250,3.4510,1.8038
737900.0000,9548800.0000,2580.0000,6.2250,3.4510,1.8038
737900.0000,9548800.0000,2540.0000,6.2250,3.4510,1.8038
737180.0000,9548840.0000,3300.0000,3.0000,1.7400,1.7241
737180.0000,9548840.0000,3260.0000,3.0000,1.7400,1.7241
737180.0000,9548840.0000,3220.0000,3.0000,1.7400,1.7241
737180.0000,9548840.0000,3180.0000,3.0000,1.7400,1.7241
737180.0000,9548840.0000,3140.0000,3.0000,1.7400,1.7241
737180.0000,9548840.0000,3100.0000,6.2250,3.4510,1.8038
737180.0000,9548840.0000,3060.0000,4.9100,2.8400,1.7289
737180.0000,9548840.0000,3020.0000,4.9100,2.8400,1.7289
737180.0000,9548840.0000,2980.0000,4.9100,2.8400,1.7289
737180.0000,9548840.0000,2940.0000,4.9100,2.8400,1.7289
737180.0000,9548840.0000,2900.0000,4.9100,2.8400,1.7289
737180.0000,9548840.0000,2860.0000,4.9100,2.8400,1.7289
737180.0000,9548840.0000,2820.0000,4.9100,2.8320,1.7338
737180.0000,9548840.0000,2780.0000,4.9100,2.8140,1.7448
737180.0000,9548840.0000,2740.0000,4.5100,2.5650,1.7583
737180.0000,9548840.0000,2700.0000,4.1710,2.4260,1.7193
737180.0000,9548840.0000,2660.0000,5.1040,3.1480,1.6213
737180.0000,9548840.0000,2620.0000,5.2270,3.2360,1.6153
737180.0000,9548840.0000,2580.0000,4.6630,2.3980,1.9445
737180.0000,9548840.0000,2540.0000,4.6810,3.0100,1.5551
737220.0000,9548840.0000,3300.0000,3.0000,1.7400,1.7241
737220.0000,9548840.0000,3260.0000,3.0000,1.7400,1.7241
737220.0000,9548840.0000,3220.0000,3.0000,1.7400,1.7241
737220.0000,9548840.0000,3180.0000,3.0000,1.7400,1.7241
737220.0000,9548840.0000,3140.0000,3.0000,1.7400,1.7241
737220.0000,9548840.0000,3100.0000,6.2250,3.4510,1.8038
737220.0000,9548840.0000,3060.0000,4.9100,2.8400,1.7289
737220.0000,9548840.0000,3020.0000,4.9100,2.8400,1.7289
737220.0000,9548840.0000,2980.0000,4.9100,2.8400,1.7289
737220.0000,9548840.0000,2940.0000,4.9100,2.8400,1.7289
737220.0000,9548840.0000,2900.0000,4.9100,2.8400,1.7289
737220.0000,9548840.0000,2860.0000,4.9100,2.8400,1.7289
737220.0000,9548840.0000,2820.0000,5.3100,2.7420,1.9365
737220.0000,9548840.0000,2780.0000,4.9100,2.9520,1.6633
737220.0000,9548840.0000,2740.0000,4.9100,2.8400,1.7289
737220.0000,9548840.0000,2700.0000,5.5460,2.9140,1.9032
737220.0000,9548840.0000,2660.0000,5.9500,2.7100,2.1956
737220.0000,9548840.0000,2620.0000,4.0060,2.2210,1.8037
737220.0000,9548840.0000,2580.0000,4.1100,2.4560,1.6735
737220.0000,9548840.0000,2540.0000,4.9100,2.7770,1.7681
737260.0000,9548840.0000,3300.0000,3.0000,1.7400,1.7241
737260.0000,9548840.0000,3260.0000,3.0000,1.7400,1.7241
737260.0000,9548840.0000,3220.0000,3.0000,1.7400,1.7241
737260.0000,9548840.0000,3180.0000,3.0000,1.7400,1.7241
737260.0000,9548840.0000,3140.0000,3.0000,1.7400,1.7241
737260.0000,9548840.0000,3100.0000,6.2250,3.4510,1.8038
737260.0000,9548840.0000,3060.0000,4.9100,2.8400,1.7289
737260.0000,9548840.0000,3020.0000,4.9100,2.8400,1.7289
737260.0000,9548840.0000,2980.0000,4.9100,2.8400,1.7289
737260.0000,9548840.0000,2940.0000,4.9100,2.8400,1.7289
737260.0000,9548840.0000,2900.0000,4.9100,2.8400,1.7289
737260.0000,9548840.0000,2860.0000,5.2080,3.0530,1.7059
737260.0000,9548840.0000,2820.0000,4.9990,2.5720,1.9436
737260.0000,9548840.0000,2780.0000,4.9100,2.7990,1.7542
737260.0000,9548840.0000,2740.0000,4.9100,2.8320,1.7338
737260.0000,9548840.0000,2700.0000,3.8090,2.6500,1.4374
737260.0000,9548840.0000,2660.0000,5.3020,2.9530,1.7955
737260.0000,9548840.0000,2620.0000,4.4600,2.6250,1.6990
737260.0000,9548840.0000,2580.0000,4.5100,2.5960,1.7373
737260.0000,9548840.0000,2540.0000,4.9100,2.7250,1.8018
737300.0000,9548840.0000,3300.0000,3.0000,1.7400,1.7241
737300.0000,9548840.0000,3260.0000,3.0000,1.7400,1.7241
737300.0000,9548840.0000,3220.0000,3.0000,1.7400,1.7241
737300.0000,9548840.0000,3180.0000,3.0000,1.7400,1.7241
737300.0000,9548840.0000,3140.0000,3.0000,1.7400,1.7241
737300.0000,9548840.0000,3100.0000,6.2250,3.4510,1.8038
737300.0000,9548840.0000,3060.0000,4.9100,2.8400,1.7289
737300.0000,9548840.0000,3020.0000,4.9100,2.8400,1.7289
737300.0000,9548840.0000,2980.0000,4.9100,2.8400,1.7289
737300.0000,9548840.0000,2940.0000,4.9100,2.8400,1.7289
737300.0000,9548840.0000,2900.0000,4.9100,2.8400,1.7289
737300.0000,9548840.0000,2860.0000,4.5100,2.6020,1.7333
737300.0000,9548840.0000,2820.0000,5.3100,2.5450,2.0864
737300.0000,9548840.0000,2780.0000,4.9100,2.7500,1.7855
737300.0000,9548840.0000,2740.0000,4.7500,2.7560,1.7235
737300.0000,9548840.0000,2700.0000,5.0260,2.7780,1.8092
737300.0000,9548840.0000,2660.0000,4.7310,2.8760,1.6450
737300.0000,9548840.0000,2620.0000,4.5100,2.4250,1.8598
737300.0000,9548840.0000,2580.0000,4.9100,2.3820,2.0613
737300.0000,9548840.0000,2540.0000,4.9100,2.4120,2.0357
737340.0000,9548840.0000,3300.0000,3.0000,1.7400,1.7241
737340.0000,9548840.0000,3260.0000,3.0000,1.7400,1.7241
